name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,reviews split,language
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Барабара, напишу вам по-русски:) Спасибо вам большое, что воодушевили и помогли в построении учебного процесса. Отличный курс! и вы отличный преподаватель!",By elena d,2016-02-24,5.0,21,University,2,2016,Feb-2016,2016-02,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Отличный курс! Исключительно полезная и практичная информация! Хотелось бы владеть такими техниками 20 лет назад. Тем не менее, лучше поздно, чем никогда.",By Панасенко В В,2017-02-08,5.0,22,University,2,2017,Feb-2017,2017-02,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Прекрасный курс! Мне доставил огромное удовольствие! Открыла для себя массу полезной информации, а также упорядочила уже имеющиеся знания. Всем советую!",By Наталья,2015-09-30,5.0,20,University,9,2015,Sep-2015,2015-09,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Отличный курс, который позволил систематизировать знания и понять как лучше выстраивать процесс обучения! Рекомендую всем, кто продолжает учиться!",By Александр З,2019-12-02,5.0,18,University,12,2019,Dec-2019,2019-12,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Отличный курс, очень много интересных методик для эффективного обучения. В это же время изучал английский, было полезно послушать английскую речь.",By Vladimir L,2017-04-10,5.0,20,University,4,2017,Apr-2017,2017-04,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Удивительно простой. приятный курс захватывает с первого урока, не смотря на то, что не знаю английского, но гугл в помощь и субтитры помогают",By Казанцев К А,2019-12-08,5.0,23,University,12,2019,Dec-2019,2019-12,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,Прекрасный курс! Отлично мотивирует для самообразования и обучения! Рекомендую перед прохождением абсолютно любого курса сначала пройти этот. ,By Nikita,2020-09-22,5.0,18,University,9,2020,Sep-2020,2020-09,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Великолепный курс! Рекомендую каждому пройти его прежде, чем браться на другие. Жаль, что я не знал всего, чему в нём научился раньше.",By Рябец В А,2019-07-24,5.0,22,University,7,2019,Jul-2019,2019-07,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,Отличный курс. Разумное соотношение научных фактов о мозге и простых техник для улучшения качества обучения. Доступный язык.,By Максим Д,2016-02-09,5.0,17,University,2,2016,Feb-2016,2016-02,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,Основной моей проблемой была прокрастинация. Я узнал много нового и полезного для применения в обучении. Спасибо большое!,By Deleted A,2019-04-05,5.0,17,University,4,2019,Apr-2019,2019-04,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Очень полезный курс для моего дальнейшего обучения на коусере,  спасибо большое создателям, организаторам  и ведущим ! ",By Бушуев А,2017-11-11,5.0,19,University,11,2017,Nov-2017,2017-11,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Я жалею, что такого курса не было когда я училась в школе и в университете. Огромное спасибо Барбаре и Терренсу!",By Киреева Н С ,2020-05-28,5.0,20,University,5,2020,May-2020,2020-05,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Замечательный курс! Уметь учится это один из главнейших навыков человека, определяющий всю его дальнейшую жизнь.",By Владимир,2015-10-05,5.0,15,University,10,2015,Oct-2015,2015-10,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Офигенный курс, вдохновляет на учебу. Барбара меня покорила, лучшего преподавателя еще не доводилось встречать!",By Синяева А В,2016-07-10,5.0,14,University,7,2016,Jul-2016,2016-07,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Полезный и структурированный курс. Есть понимание, что может помочь в обучении, а на что просто тратишь время. ",By Бушин О,2018-12-06,5.0,18,University,12,2018,Dec-2018,2018-12,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"очень понравилось))) легко, весело, доступно! огромное спасибо за эту возможность создателям и авторам курса)",By Ekaterina B,2019-07-01,5.0,14,University,7,2019,Jul-2019,2019-07,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,Все было превосходно! Я поверила в себя и успешно сдала сессию в своём университете в России. СПАСИБО!!!,By Киселева А Т,2016-06-24,5.0,17,University,6,2016,Jun-2016,2016-06,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Очень последовательно и глубоко, действительные техники которые позволяют перевести учение в научение.",By Dmitry Z,2017-02-22,5.0,12,University,2,2017,Feb-2017,2017-02,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Это был увлекательный курс. Я рад, что смог его пройти. Это было увлекательное путешествие, спасибо! ",By Alexander M,2020-04-14,5.0,16,University,4,2020,Apr-2020,2020-04,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Отличный курс для тех, кто хочет разобраться в своём мышлении и том, как учиться более эффективно.",By Gazinaft 2,2020-07-13,5.0,16,University,7,2020,Jul-2020,2020-07,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Отличное преподавание курса. Жаль только, что тесты на английском языке и очень сложно сдавать их.",By Ревяков Н А,2017-03-19,5.0,15,University,3,2017,Mar-2017,2017-03,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,Самый лучший курс из всех когда либо изучавшихся мной на всех платфотмах. Рекомендую всем. ,By Alexander K,2020-04-01,5.0,15,University,4,2020,Apr-2020,2020-04,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Великолепный курс, Барбара спасибо большое.Сейчас читаю твою книгу ""Думай как математик""",By Михаил Б,2019-02-18,5.0,11,University,2,2019,Feb-2019,2019-02,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Замечательный курс. Этот курс даёт вам удочку, чтобы вы могли ловить любую рыбу.",By Bovin V,2019-02-11,5.0,13,University,2,2019,Feb-2019,2019-02,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Спасибо за курс! Все в переводчике, но наличие титров на русском очень помогло.",By Aleksandr B,2020-03-31,5.0,13,University,3,2020,Mar-2020,2020-03,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Было содержательно и полезно, не было скучно. Рекомендую всем в любом возрасте!",By Valery P,2019-06-29,5.0,12,University,6,2019,Jun-2019,2019-06,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,Отличный курс! Спасибо за перевод видео на русский. И Спасибо ведущим за труды! ,By Dmitrii M,2018-03-17,5.0,14,University,3,2018,Mar-2018,2018-03,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,"Отличный курс с интересным материалом в простом, понятном и наглядном изложении",By Дворников В О,2016-10-07,5.0,11,University,10,2016,Oct-2016,2016-10,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,Спасибо за ваш замечательный курс! Он оказался очень интересным и полезным!,By Кондрашова А В,2019-06-06,5.0,11,University,6,2019,Jun-2019,2019-06,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,Удивляюсь на сколько люди могут делать что-либо с такой отдачей и любовью.,By Roman,2016-06-16,5.0,12,University,6,2016,Jun-2016,2016-06,,ru
Learning How to Learn: Powerful mental tools to help you master tough subjects,University of California San Diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,Очень интересный и качественный курс. Объязателен к прохождению для всех!,By Bogdan S,2018-01-22,5.0,10,University,1,2018,Jan-2018,2018-01,,ru
Google Cloud Platform Fundamentals: Core Infrastructure,Google Cloud,https://www.coursera.org/learn/gcp-fundamentals,gcp-fundamentals,"Шикарный курс, очень доступно!",By Aleh K,2018-12-15,5.0,4,Business est,12,2018,Dec-2018,2018-12,,ru
Viral Marketing and How to Craft Contagious Content,University of Pennsylvania,https://www.coursera.org/learn/wharton-contagious-viral-marketing,wharton-contagious-viral-marketing," Помогло в жизни сильно. прошел больше года назад, но заметил как по-другому стал воспринимать происходящее вокруг (реклама, социальные сети и т.д.)",By Alexander I,2019-05-26,5.0,22,University,5,2019,May-2019,2019-05,,ru
Viral Marketing and How to Craft Contagious Content,University of Pennsylvania,https://www.coursera.org/learn/wharton-contagious-viral-marketing,wharton-contagious-viral-marketing,"Курс очень интересный, с огромным количеством примеров. Информация полезная и легкодоступная.",By Анастасия А С,2018-10-27,5.0,11,University,10,2018,Oct-2018,2018-10,,ru
Viral Marketing and How to Craft Contagious Content,University of Pennsylvania,https://www.coursera.org/learn/wharton-contagious-viral-marketing,wharton-contagious-viral-marketing,"Отличный курс, хорошие примеры, советую!",By Olga C,2017-03-04,5.0,5,University,3,2017,Mar-2017,2017-03,,ru
Python Data Structures,University of Michigan,https://www.coursera.org/learn/python-data,python-data,Мне курс не понравился. Русские субтитры есть только у первого видео. Потом субтитров нет.,By Бойко А Н,2020-10-04,1.0,14,University,10,2020,Oct-2020,2020-10,,ru
Python Data Structures,University of Michigan,https://www.coursera.org/learn/python-data,python-data,"Веселый мужик, особенно понравились его бонусные видео с путешествиями по столицам Европы. Видно, что умеет правильно тратить с этого курса.",By Вежливцев П Г,2020-01-13,5.0,20,University,1,2020,Jan-2020,2020-01,,ru
Python Data Structures,University of Michigan,https://www.coursera.org/learn/python-data,python-data,"Очень интересно и много полезной информации для применения. При выполнении домашки, пришлось попотеть ))",By Кузминов В С,2020-03-29,5.0,14,University,3,2020,Mar-2020,2020-03,,ru
Python Data Structures,University of Michigan,https://www.coursera.org/learn/python-data,python-data,"Интересный курс. Однако, было бы лучше, имей этот курс больше домашних заданий.",By Валиев А Э,2020-07-06,5.0,12,University,7,2020,Jul-2020,2020-07,,ru
Python Data Structures,University of Michigan,https://www.coursera.org/learn/python-data,python-data,Хороший курс!Весь материал объясняется очень понятно и доступно. 5/5,By Зубков Е А,2016-08-12,5.0,9,University,8,2016,Aug-2016,2016-08,,ru
Python Data Structures,University of Michigan,https://www.coursera.org/learn/python-data,python-data,"отличный курс, только мне не хватает практики.",By Sergey V,2016-11-12,5.0,7,University,11,2016,Nov-2016,2016-11,,ru
Python Data Structures,University of Michigan,https://www.coursera.org/learn/python-data,python-data,Это курс меня многому научил),By Radchenko V,2019-05-06,5.0,5,University,5,2019,May-2019,2019-05,,ru
Python Data Structures,University of Michigan,https://www.coursera.org/learn/python-data,python-data,Доктор Чак ты крут ),By Dmitry N,2015-11-24,5.0,5,University,11,2015,Nov-2015,2015-11,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Очень приятная и удобная подача информации для начинающих. Если определенный уровень корейского языка уже имеется, здесь для Вас ничего нового, скорее всего, не будет, но для закрепления материала вполне может сойти. Спасибо большое за этот вводный курс в корейский язык!",By Сидорова О В,2020-06-12,5.0,40,University,6,2020,Jun-2020,2020-06,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Очень хороший курс для начинающих! Доступно объяснены базовые вещи, много диалогов! Есть тест на проверку знаний и краткий конспект лекции. Курс был бы вообще идеальным, если бы еще были упражнения для самостоятельной работы.",By Ситникова Ю В,2020-01-15,5.0,33,University,1,2020,Jan-2020,2020-01,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Мне очень понравился данный курс, информация поступает порционно и не вызывает нагрузок, краткое и понятное изложение не отнимает много времени.",By Загуменов Г,2020-05-30,5.0,20,University,5,2020,May-2020,2020-05,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Очень познавательный, а главное - информативный курс для начинающих!! Ни капли не пожалела, что ""потратила"" время на него во время карантина :)",By Благова А С,2020-04-20,5.0,22,University,4,2020,Apr-2020,2020-04,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Очень хороший курс для начинающих  в изучении корейского языка!Все понятно и легко! Спасибо, буду учить дальше. :)",By Гасанова Е І,2020-07-21,5.0,18,University,7,2020,Jul-2020,2020-07,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Отличный курс для начинающих, все понятно и четко структурировано. Тестовые задания грамотно составлены. ",By Tatiana S,2020-03-11,5.0,14,University,3,2020,Mar-2020,2020-03,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Мне очень понравился данный курс, так как всё объясняется в доступном ключе.",By Муксинова С Х,2020-05-16,5.0,12,University,5,2020,May-2020,2020-05,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Этот курс научил меня многому, чего я не знал. Спасибо вам всем большое",By Abduraximjon H,2020-08-14,5.0,13,University,8,2020,Aug-2020,2020-08,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,я все поняла и разобролась в хангыле!!Это так чудесно ,By Сейтназарова Ш ,2020-05-10,5.0,10,University,5,2020,May-2020,2020-05,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,Отличный курс для начального уровня. спасибо!,By Andrew K,2018-02-27,5.0,6,University,2,2018,Feb-2018,2018-02,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,Очень информативный курс для начинающих!,By Иванова Д А,2019-06-23,5.0,5,University,6,2019,Jun-2019,2019-06,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,Отличный курс для начинающих! ,By Elena V,2019-09-09,5.0,5,University,9,2019,Sep-2019,2019-09,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,Очень понятно и интересно.,By Степанов М С,2018-04-09,5.0,4,University,4,2018,Apr-2018,2018-04,,ru
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",DeepLearning.AI,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,Очень интересно и доходчиво. Рассказано (и показано) довольно понятно о столь сложных вещах и понятиях. И от этого они стали гораздо проще. Получил море информации и удовольствия. Спасибо.,By Михаил В,2020-05-05,5.0,28,Business est,5,2020,May-2020,2020-05,,ru
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",DeepLearning.AI,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,Хороший курс. Я на конец то понял сверточные нейронные сети. С генераторами было не совсем все понятно. Но сдал. Освоил.,By Гаманец Р А,2020-01-15,5.0,20,Business est,1,2020,Jan-2020,2020-01,,ru
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",DeepLearning.AI,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,Всё кратко и понятно,By Мирошников А Н,2020-09-02,5.0,4,Business est,9,2020,Sep-2020,2020-09,,ru
"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",DeepLearning.AI,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,"Отличное продолжение первого курса от этой организации. Множество важных моментов отлично описаны, а задачи по программированию помогают закрепить это на практике. Как отдельный курс наверное не стоит наверное смотреть, но если рассматривать всю специализацию целиком - это отличный продукт!",By Малышев Я,2020-06-07,5.0,39,Business est,6,2020,Jun-2020,2020-06,,ru
"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",DeepLearning.AI,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,Детально разбирается материал. Очень полезная информация к дополнению первого курса.,By Sergey D,2017-09-09,5.0,10,Business est,9,2017,Sep-2017,2017-09,,ru
"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",DeepLearning.AI,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,Отличный курс. Очень познавательный. А преподаватель просто отличный.,By Виктор В К,2020-05-11,5.0,8,Business est,5,2020,May-2020,2020-05,,ru
Management of Fashion and Luxury Companies,Università Bocconi,https://www.coursera.org/learn/mafash,mafash,"Интересный курс особенно для тех, кто никакого представления об индустрии моды не имел (как я). Одного из лекторов нужно смотреть на 1,25 скорости))",By Andrew F,2017-07-21,4.0,23,Business est,7,2017,Jul-2017,2017-07,,ru
Management of Fashion and Luxury Companies,Università Bocconi,https://www.coursera.org/learn/mafash,mafash,"Интересно! Модная индустрия в разрезе. Полезная теоретическая информация, кейсы и вдохновляющие истории. Тесты несложные, но по делу. Рекомендую профессионалам за пределами сферы моды, интересующимся.",By Veronika K,2016-09-19,5.0,24,Business est,9,2016,Sep-2016,2016-09,,ru
Management of Fashion and Luxury Companies,Università Bocconi,https://www.coursera.org/learn/mafash,mafash,Очень интересный и полный курс!,By Полина Ш,2016-09-25,5.0,5,Business est,9,2016,Sep-2016,2016-09,,ru
Initiating and Planning Projects,"University of California, Irvine",https://www.coursera.org/learn/project-planning,project-planning,Очень интересный и полезный курс!Перевод на русский язык присутствовал не во всех видео.,By Рычкова М А,2020-04-05,4.0,13,University,4,2020,Apr-2020,2020-04,,ru
Initiating and Planning Projects,"University of California, Irvine",https://www.coursera.org/learn/project-planning,project-planning,"Очень хороший курс. ДЛя тех, кто делает первые шаги и просто хочет структурировать знания. Рекомендую",By Onkov V V,2020-04-14,5.0,15,University,4,2020,Apr-2020,2020-04,,ru
Initiating and Planning Projects,"University of California, Irvine",https://www.coursera.org/learn/project-planning,project-planning,"Отличный, прикладной курс. Всё очень сегментировано и разжёвано.",By Валерий М,2020-05-26,5.0,8,University,5,2020,May-2020,2020-05,,ru
Fundamentals of Graphic Design,California Institute of the Arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,"Замечательный, познавательный курс! Приступая к курсу, я уже имела навыки работы с графическими редакторами и основами в композиции, использовании контрастов и шрифтах, но было много полезной информации, такой как строение шрифтов в типографике, основы Баухауса и создание портфолио на основе заданий после лекции.Тренировка очень важна!Большое спасибо за предоставленную возможность проходить данный курс он-лайн (особенно актуально в условиях самоизоляции).",By Kiseleva A I,2020-05-12,5.0,58,Business est,5,2020,May-2020,2020-05,,ru
Fundamentals of Graphic Design,California Institute of the Arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,Мне очень понравилось ,By Sitora T,2020-08-29,5.0,4,Business est,8,2020,Aug-2020,2020-08,,ru
Introduction to User Experience Design,Georgia Institute of Technology,https://www.coursera.org/learn/user-experience-design,user-experience-design,"Материала мало и много воды, много вопросов тестов высосано из пальца.",By Yan K,2020-04-26,3.0,11,Business est,4,2020,Apr-2020,2020-04,,ru
Introduction to Marketing,University of Pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,"Очень трудный курс для иностранца, для которого английский не является родным. Нет  презентаций.  Нет даже титров на русском, хотя для украинцев их сумели сделать... . Невозможно замедлить  скорость показа. Задания трудные, т.к. мало связаны с материалами лекций.Попробую еще побороться, преодолеть сопротивление материала, но все-таки, скорее, брошу.На курс записалась, ориентируясь на хорошие отзывы в Интернете. Но разочарована... Отзывы, на мой взгляд, явно преувеличивают достоинства курса и ничего не говорят о трудностях...",By Груздева О А,2017-01-06,2.0,73,University,1,2017,Jan-2017,2017-01,,ru
Introduction to Marketing,University of Pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,"Это невероятно!Я сам не верю, что потратил месяц на этот курс! Это стоило моих сил! Профессора великолепные, теперь я точно уверен, что разбираюсь в этой теме! Спасибо курсере за предоставленную возможность! Я Счастлив!",By Satyukov S R,2018-10-17,5.0,33,University,10,2018,Oct-2018,2018-10,,ru
Python for Data Science and AI,IBM,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,Не хватает практики. Советую скачивать ноутбуки себе и дополнительно работать с ними ещё. ,By Жигмытов Ц,2020-08-19,3.0,14,Business est,8,2020,Aug-2020,2020-08,,ru
Python for Data Science and AI,IBM,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,"Все понятно и очень удобно, спасибо авторам курса.",By Архипов А С,2020-05-05,5.0,8,Business est,5,2020,May-2020,2020-05,,ru
Mathematics for Machine Learning: Linear Algebra,Imperial College London,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,"нормальный курс, базовые вещи по линейной алгербре рассказаны, объем небольшой но то что рассказывается - весьма доступно",By Борох Д С,2020-02-01,5.0,17,Business est,2,2020,Feb-2020,2020-02,,ru
Mathematics for Machine Learning: Linear Algebra,Imperial College London,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,"Хороший курс, проходится на одном дыхании",By Шмаков А А ,2019-08-18,5.0,6,Business est,8,2019,Aug-2019,2019-08,,ru
Introduction to Data Science in Python,University of Michigan,https://www.coursera.org/learn/python-data-analysis,python-data-analysis,"Последнее задание, требует подгонки данных? Очень странно.. ",By Рычков А В,2019-04-17,4.0,8,University,4,2019,Apr-2019,2019-04,,ru
Customer Analytics,University of Pennsylvania,https://www.coursera.org/learn/wharton-customer-analytics,wharton-customer-analytics,"Спасибо за курс! Очень полезно!Хочу порекомендовать применить субтитры на русском языке,  данный курс будет доступен наиболее большему количеству желающих. ",By Djomartova A,2020-05-03,4.0,21,University,5,2020,May-2020,2020-05,,ru
Customer Analytics,University of Pennsylvania,https://www.coursera.org/learn/wharton-customer-analytics,wharton-customer-analytics,Очень интересный и полезный курс!,By Ефремова А А,2016-11-23,5.0,5,University,11,2016,Nov-2016,2016-11,,ru
Customer Analytics,University of Pennsylvania,https://www.coursera.org/learn/wharton-customer-analytics,wharton-customer-analytics,Интересная и полезная информация,By Черемных К Н,2016-10-16,5.0,4,University,10,2016,Oct-2016,2016-10,,ru
Introduction to Psychology,University of Toronto,https://www.coursera.org/learn/introduction-psych,introduction-psych,"Это был очень важный материал по теме введения в психологию. Много примеров, простое изложение и большой интерес к этой теме. Благодарна создателям курса и разработчикам! Особая благодарность ведущему курса, который своей харизмой, вовлеченностью в дело смог раскрыть каждую лекцию и сделать ее полезной и понятной.",By Лещенко К Н,2019-10-17,5.0,45,University,10,2019,Oct-2019,2019-10,,ru
Introduction to Psychology,University of Toronto,https://www.coursera.org/learn/introduction-psych,introduction-psych,Очень полезный курс для студентов всех программ обучения! Спасибо!,By Karolina S,2017-06-18,5.0,9,University,6,2017,Jun-2017,2017-06,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,"Интересные и полезные советы, особенно для людей которые только начинают искать работу. Я  уже составлял резюме, и проходил собеседования, но надеюсь теперь  буду делать это еще лучше чем раньше) Спасибо!",By Волобоев В В,2020-04-20,5.0,32,University,4,2020,Apr-2020,2020-04,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,"Прекрасный курс, замечательный в своей емкости и удобной подаче! Изучать материалы одно удовольствие, а программа выстроена так, что не отложиться в голове у информации просто нет шансов.",By Arina V,2020-06-07,5.0,27,University,6,2020,Jun-2020,2020-06,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,"После прохождения курса, у меня остался только один вопрос:-почему в России так не преподают Английский?",By Anastasia,2020-05-13,5.0,15,University,5,2020,May-2020,2020-05,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,Отличный курс! Можно подтянуть английский и узнать много нового о поиске  работы. Рекомендую!,By Eugen S,2020-04-19,5.0,14,University,4,2020,Apr-2020,2020-04,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,Очень доступный и понятный курс),By Шамшиев Е А,2020-04-28,5.0,5,University,4,2020,Apr-2020,2020-04,,ru
SQL for Data Science,"University of California, Davis",https://www.coursera.org/learn/sql-for-data-science,sql-for-data-science,"Простой, лаконичный курс с практическими упражнениями, всем советую",By Ivan K,2019-06-26,5.0,8,University,6,2019,Jun-2019,2019-06,,ru
SQL for Data Science,"University of California, Davis",https://www.coursera.org/learn/sql-for-data-science,sql-for-data-science,"Один из лучших курсов на платформе, очень много практики",By Шмаков А А ,2019-08-18,5.0,9,University,8,2019,Aug-2019,2019-08,,ru
Write Professional Emails in English,Georgia Institute of Technology,https://www.coursera.org/learn/professional-emails-english,professional-emails-english,Как написать письмо грамотна ? вот на этот вопрос я тут нашел ответь! Всем организатором и преподавателем огромное спасибо! С уважением Дилшод Нуруллаевич!,By Asatullayev D N,2020-08-01,5.0,23,Business est,8,2020,Aug-2020,2020-08,,ru
Write Professional Emails in English,Georgia Institute of Technology,https://www.coursera.org/learn/professional-emails-english,professional-emails-english,"Грамотный и несложный курс,который дает уверенность и структуру в написании грамотного эл. письма для рабочего общения. ",By Изиляев К Ф,2017-08-07,5.0,17,Business est,8,2017,Aug-2017,2017-08,,ru
Write Professional Emails in English,Georgia Institute of Technology,https://www.coursera.org/learn/professional-emails-english,professional-emails-english,Советую пройти данный курс!,By Baikuatova A K,2020-09-27,5.0,4,Business est,9,2020,Sep-2020,2020-09,,ru
System Administration and IT Infrastructure Services,Google,https://www.coursera.org/learn/system-administration-it-infrastructure-services,system-administration-it-infrastructure-services,Всем рекомендую этот курс,By Dodhudo S,2020-09-15,5.0,4,Business est,9,2020,Sep-2020,2020-09,,ru
International Women's Health and Human Rights,Stanford University,https://www.coursera.org/learn/womens-health-human-rights,womens-health-human-rights,"Интересно, насыщенно, с душой!",By Гагиева Э З,2020-03-23,5.0,4,University,3,2020,Mar-2020,2020-03,,ru
