name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,language
"Excel/VBA for Creative Problem Solving, Part 1",University of Colorado Boulder,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,excel-vba-for-creative-problem-solving-part-1,"I really liked the course, I learned too much! ",By Sergio A A N,2020-08-09,5.0,7,University,8,2020,Aug-2020,2020-08,en
"Excel/VBA for Creative Problem Solving, Part 1",University of Colorado Boulder,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,excel-vba-for-creative-problem-solving-part-1,"Very good course, very entertaining ",By Sebastian E I C,2020-03-31,5.0,5,University,3,2020,Mar-2020,2020-03,en
"Excel/VBA for Creative Problem Solving, Part 1",University of Colorado Boulder,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,excel-vba-for-creative-problem-solving-part-1,"Great course, well explained ",By Pablo I A O,2020-03-07,5.0,4,University,3,2020,Mar-2020,2020-03,en
Rethinking International Tax Law,Universiteit Leiden,https://www.coursera.org/learn/international-taxation,international-taxation,"Excellent course, super recommendable. I sincerely received the same knowledge that a postgraduate graduate in international tax law in universities from my country. ",By Marcos M B,2019-08-01,5.0,23,Business est,8,2019,Aug-2019,2019-08,en
Rethinking International Tax Law,Universiteit Leiden,https://www.coursera.org/learn/international-taxation,international-taxation,The course is excellent for acquiring quality knowledge in matters of international taxation in one of the best universities in the world in these thematic ,By LUIS A G M,2019-10-31,5.0,25,Business est,10,2019,Oct-2019,2019-10,en
Rethinking International Tax Law,Universiteit Leiden,https://www.coursera.org/learn/international-taxation,international-taxation,Excellent course Everyone who matters the tax issue should consider taking this course. Problematic aspects and possible solutions are developed. ,By Andrés C ,2019-09-24,5.0,23,Business est,9,2019,Sep-2019,2019-09,en
Rethinking International Tax Law,Universiteit Leiden,https://www.coursera.org/learn/international-taxation,international-taxation,"Wonderful, content, videos easy to analyze, full information. Very enriching A wonderful course ",By Natalia L N H,2016-06-13,5.0,16,Business est,6,2016,Jun-2016,2016-06,en
Rethinking International Tax Law,Universiteit Leiden,https://www.coursera.org/learn/international-taxation,international-taxation,The best course of international taxation that can be found on the web ,By Carlos A G M,2016-05-08,5.0,13,Business est,5,2016,May-2016,2016-05,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,I want to give me down to this course please ,By Martin H L,2020-08-03,1.0,9,University,8,2020,Aug-2020,2020-08,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,"It is an excellent introduction to probability and data. Concepts are explained really well, one of the best courses (not only among MOOCs). I think it would be improved by adding one week to the course dedicated to solely data analysis in R, as a precursor to the final project. There was too big of a gap in terms of R practice (for those new to R) between what was explained during the course and the final project. I would have found it super useful to have one more week in which to discuss how to treat missing data, how to clean data in R (even if just a simple cleaning, like getting rid of the NAs), followed by steps/do's and don'ts when analyzing data, different types of graphs in R appropriate for numerical and ordinal data, that sort of thing. That would have made it almost perfect. ",By Raluca B,2020-03-06,4.0,148,University,3,2020,Mar-2020,2020-03,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,"I really liked the course and I feel that I learned a lot about how to make visualizations with r. However, I recommend that for the project they teach a little better how to transform the rmd file into htlm.i really liked the cours and i feel like i learned to lot about How to make visualizations with r.  However I Recommended That For The Project They Teach A Little Better How to Transform The RMD File Into Htlm. ",By Laura P A M,2020-06-09,4.0,71,University,6,2020,Jun-2020,2020-06,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,"In general aspects and a course I appreciate very dynamic, although the explications of R a little breezy, this caused the final work to be difficult to reaffire it, since the Geluity were clear. ",By Andrés F,2016-06-07,4.0,31,University,6,2016,Jun-2016,2016-06,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,"Excellent. It is a good introductory course. It makes particular emphasis on normal and binomial distributions. It gives an introductory past to R that, among other things, is not taught during classes but through the workshops that are carried out at the end of each chapter. Concepts such as correlation, causality and generalization are explained with solvency. For those who do not know, they do not know or have not had contact with Markdown would be worth watching a couple of videos on YouTube. I handled some R, but I had never had contact with Markdown and I found a very useful tool, and although it is not explained in the lessons or in the workshops, the end project of the course must be done in Markdown. ",By MARIO J G M,2018-03-14,5.0,121,University,3,2018,Mar-2018,2018-03,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,"By confronting myself to the final project I realized that I wanted to do many things and did not have the tools, maybe because what I wanted to do was at a more advanced level so I agreed to look for more Internet info. I discovered that we can search for more help outside the course and that it should not be a limitation, although it took me days to complete my project I tried to do it as best as possible. Thank you very much for what you have learned in this course! ",By LIZBETH P B C,2020-07-22,5.0,80,University,7,2020,Jul-2020,2020-07,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,"The course is excellent, the teacher imparts him very well, in a concise, clear and easy way to understand. In addition, the learning of R is also simple and very useful. Like the final project. If I had to put a glue, it would be a pity that is so basic. It would have been great that lasting a few more hours. Very happy to have done it! ",By Adán,2020-04-09,5.0,63,University,4,2020,Apr-2020,2020-04,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,"It is a very complete course, both at theoretical and practical level. recommendable ",By Marta M,2017-09-25,5.0,12,University,9,2017,Sep-2017,2017-09,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,The content and material of the course is very good. ,By Alexandre D M M,2017-08-17,5.0,11,University,8,2017,Aug-2017,2017-08,en
Introduction to Probability and Data with R,Duke University,https://www.coursera.org/learn/probability-intro,probability-intro,So far the course is very good! ,By Felipe G P,2019-02-16,5.0,8,University,2,2019,Feb-2019,2019-02,en
Fundamentals of Visualization with Tableau,"University of California, Davis",https://www.coursera.org/learn/data-visualization-tableau,data-visualization-tableau,"I liked the course bastion, it facilitated having my native language available with caption. ",By Gilson F,2017-08-11,5.0,14,University,8,2017,Aug-2017,2017-08,en
Fundamentals of Visualization with Tableau,"University of California, Davis",https://www.coursera.org/learn/data-visualization-tableau,data-visualization-tableau,"Adequate combination between theory and practice, very good course! ",By Marina S A,2019-08-26,5.0,9,University,8,2019,Aug-2019,2019-08,en
Fundamentals of Visualization with Tableau,"University of California, Davis",https://www.coursera.org/learn/data-visualization-tableau,data-visualization-tableau,It is an important course to start in Tableau ,By Andres C T,2020-04-06,5.0,8,University,4,2020,Apr-2020,2020-04,en
Getting Started with SAS Programming,SAS,https://www.coursera.org/learn/sas-programming-basics,sas-programming-basics,"It is incredible the truth, the quality of the course, the details, the answers in the forums and the emphasis on the practice to learn and reinforce the given content. ",By Victor E S,2020-08-06,5.0,28,Business est,8,2020,Aug-2020,2020-08,en
Getting Started with SAS Programming,SAS,https://www.coursera.org/learn/sas-programming-basics,sas-programming-basics,I have no words for being so happy with this progress. The course is very good and there is no way to learn. Perfect! ,By Nilvargues B,2020-09-28,5.0,22,Business est,9,2020,Sep-2020,2020-09,en
Getting Started with SAS Programming,SAS,https://www.coursera.org/learn/sas-programming-basics,sas-programming-basics,"Very good course, excellent way to start in the SAS world. ",By Daniel A S M,2019-03-07,5.0,14,Business est,3,2019,Mar-2019,2019-03,en
Getting Started with SAS Programming,SAS,https://www.coursera.org/learn/sas-programming-basics,sas-programming-basics,An excellent course worth total to take. ,By Ricardo V G ,2019-07-07,5.0,9,Business est,7,2019,Jul-2019,2019-07,en
Machine Learning for All,University of London,https://www.coursera.org/learn/uol-machine-learning-for-all,uol-machine-learning-for-all,"Excellent introductory course. Great classes with excellent discussions on relevant, direct and indirect themes. I recommend to everyone who wants to have a theoretical and practical introductory vision with the hands in the mass training data. ",By Edvan d S S,2020-08-24,5.0,35,University,8,2020,Aug-2020,2020-08,en
Machine Learning for All,University of London,https://www.coursera.org/learn/uol-machine-learning-for-all,uol-machine-learning-for-all,"Thank you very much Coursera, a thousand thanks teacher, a unique course. ",By Enrique A M,2020-09-25,5.0,9,University,9,2020,Sep-2020,2020-09,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"In previous courses, the student was challenged to apply the learned concepts and do research and reading from the PY4E textbook. In this course, the textbook content covered material more advanced and useful than the online exercises. I feel like the course was too quick and cursory for me to have even a fundamental understanding of sql syntax for my own projects. ",By Zhenya W,2018-02-24,3.0,63,University,2,2018,Feb-2018,2018-02,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"This course is great as a very high level - quick intro to relational data modeling and SQL. I would have like to have spent some more time in practice with writing to and reading from databases via Python as the jump from executing a script in SQLite/ database manager to creating a cursor and executing formatted scripts and fetching the results is a little wide.As always, great materials, but could have done better with more practice. ",By Michael D,2019-03-15,4.0,77,University,3,2019,Mar-2019,2019-03,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,The course features basic concepts to create and maintain a simple database with SQLite3 and Python. Quick and well explained. Missed move forward a little more in Python. ,By fernando o,2020-05-18,4.0,29,University,5,2020,May-2020,2020-05,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"Great course, helped improve web data reading skills and storage with databases. ",By DEIWID A A P,2019-03-26,4.0,17,University,3,2019,Mar-2019,2019-03,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,Good topic and will give Python developers a good start with database access and usage through the most basic cursor methods.  I would like a course like this to include setting up something like PyODBC. Maybe a 2nd more advanced course can be done for more extensive database activity. ,By John M,2016-03-15,5.0,50,University,3,2016,Mar-2016,2016-03,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,An excellent course aimed especially for those who wish to specialize as programmers. Focusing at work with SQLite. The presentations are impeccable and are well explained and the materials seem quite useful. A totally recommended course. ,By Gabriel M O D,2020-05-27,5.0,36,University,5,2020,May-2020,2020-05,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"Good course for a review of related databases. It is also a quick and easy introduction of how to connect with a Python application. In addition, Dr. Chuck is very good teacher ",By Alejandra P M,2017-08-14,5.0,35,University,8,2017,Aug-2017,2017-08,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"It is an excellent course, well focused, perfect teaching and extra videos (interviews) give an extra coniciment of the princess of the tools that we now use. ",By Ricky G H,2020-09-10,5.0,26,University,9,2020,Sep-2020,2020-09,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"Very good course covers topics of great interest, it is noticed that you can not be detailed both in each topic because it is a broad topical whose is good. ",By Raul R,2016-07-20,5.0,29,University,7,2016,Jul-2016,2016-07,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,Excellent course Dr Chuck has a very special way to take the course. Excellent teacher. The very successful and practical course themes ,By Valerio T T,2017-05-02,5.0,23,University,5,2017,May-2017,2017-05,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"Excellent course, so do not know much English, try to do it because the knowledge that comes out here is quite profitable. ",By Daniel E M,2016-12-17,5.0,20,University,12,2016,Dec-2016,2016-12,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"It is an excellent course, takes you by the hand and at the same time it is very explicit. Recommended extensively. ",By Héctor C A M,2016-12-05,5.0,18,University,12,2016,Dec-2016,2016-12,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"Excellent course, 100% recommended, easy to follow and mainly easy to understand ",By Boris P,2020-03-03,5.0,16,University,3,2020,Mar-2020,2020-03,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"Excellent course, excellent teacher! I have learned a lot throughout these weeks! ",By Solar J M,2016-10-11,5.0,13,University,10,2016,Oct-2016,2016-10,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"As a specialization course, you end up with quite broad notions. ",By Jorge G B,2020-04-18,5.0,11,University,4,2020,Apr-2020,2020-04,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,Very good course. Great introduction to databases and its link with Python ,By Gonzalo P O,2017-08-19,5.0,14,University,8,2017,Aug-2017,2017-08,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"Some questions are very confusing, but it's an excellent course ",By Sergio R H J,2020-07-22,5.0,10,University,7,2020,Jul-2020,2020-07,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,An excellent course. Dr. Chuck is a teacher at all to give. ,By Carlos R,2017-09-22,5.0,11,University,9,2017,Sep-2017,2017-09,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,Excellent course with specific topics and quickly. ,By Eduardo C F,2016-07-20,5.0,9,University,7,2016,Jul-2016,2016-07,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,Thanks to those who make Best! Very good course ,By Giovanni A C B,2017-07-11,5.0,10,University,7,2017,Jul-2017,2017-07,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,I really like this course. he is simple to understand ,By Marco S d A,2018-10-04,5.0,9,University,10,2018,Oct-2018,2018-10,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,It has been a great course and very helpful. ,By Carlos A C J,2020-08-20,5.0,8,University,8,2020,Aug-2020,2020-08,en
Using Databases with Python,University of Michigan,https://www.coursera.org/learn/python-databases,python-databases,"I have learned a lot, great course. ",By JORGE L U R,2020-09-09,5.0,7,University,9,2020,Sep-2020,2020-09,en
Addiction Treatment: Clinical Skills for Healthcare Providers,Yale University,https://www.coursera.org/learn/addiction-treatment,addiction-treatment,A very complete and interesting course for health professionals. I learned a lot. ,By Veronica D S ,2020-07-28,5.0,14,University,7,2020,Jul-2020,2020-07,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Dino 101 is a fantastic course divided into 12 lessons, each of them will help you answer questions and better understand the form in which scientists interpret the fossil record, all the above related to some of the most surprising creatures that have inhabited the Earth: Dinosaurs. ",By Elihu M G A,2020-04-06,4.0,52,University,4,2020,Apr-2020,2020-04,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Thank you! This is one of the most complete courses I have done, without hesitation I would give them 5 stars but I do not do it because the virtual 3D viewer did not work, even so the course was very complete ",By Deiby W M H,2020-08-01,4.0,38,University,8,2020,Aug-2020,2020-08,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"He had knowledge about the subject, but the course helped me cover more about these extinct species. ",By Héctor R R M,2019-06-02,5.0,18,University,6,2019,Jun-2019,2019-06,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Thank you very much for the knowledge delivered by paleontology in this course. As a professional environmental science, I think this course is of quality, delivering the participant the tools to initiate the understanding of the science of paleo-biology. I would like teachers from the University of Alberta to communicate with me, to know if there are similar courses. Affectionate greetings from Chile.Thank You Very Much For The Knowledge You Put Of Paleontology In This Course. AS AN ENVIRONMENTAL Sciences Professional, This Course Is of Quality, Delivering To It The Tools to Initiate Understanding of The Science of Paleo-Biology. I Would Like Professors from The University of Alberta to Contact Me, To Know IF There Are similar Courses. AFFECTIONATE GREETINGS from Chile. ",By Renato C V R,2020-09-21,5.0,120,University,9,2020,Sep-2020,2020-09,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Simply wonderful course. Direct, dynamic and well-didactic. Practical visualization contents, interaction with questions in the middle of the video lessons and positive feedback at the end of the tests. He simply totally exceeded all expectations that were already high coming from a course at the University of Alberta. Congratulations to the people who took the course and the course for making this kind of wonderful content available. ",By Guilherme A R,2019-01-03,5.0,62,University,1,2019,Jan-2019,2019-01,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"I loved! I always wanted to be paleontologist and now I feel a little closer to achieving it. The course shows, in a basic but very scientific way, all you need to know about life, evolution and extinction of dinosaurs. The readings are simple but with enough information, so it is good to take them to read them calmly. I hope to go to Alberta someday and visit the museum and university. ",By Adriana C V R,2020-06-12,5.0,71,University,6,2020,Jun-2020,2020-06,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"This course is great, it is true that some words are very technical and I have not I learned, but in general it is understood and the translation is perfect. I love this course, it is very well elaborated and for the whole ""geek"" of the dinosaurs, this course is ideal to learn to know and study them. Thanks a lot. All the best. ",By Marcos G M,2018-11-01,5.0,60,University,11,2018,Nov-2018,2018-11,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"It is a great basic course of introduction to knowledge about various aspects, mainly about dinosaur paleobiology, but also on basic aspects of biology, geology, that any interested in dinosaurs, should take to know a little more. ",By Angel G B R,2020-04-09,5.0,39,University,4,2020,Apr-2020,2020-04,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"I loved it, I had always wanted to learn more about dinosaurs and the course taught me more than I was looking for. Later I will sign up on the complementary courses of the subject to continue learning, thank you very much to all the people who worked on this! ",By María E E P,2017-11-21,5.0,42,University,11,2017,Nov-2017,2017-11,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Very good course, where they give all the information to meet the fascinating dinosaurs. They really make scientific knowledge collected and theorized. Recognized specialists help a lot with this science. ",By Rodrigo D M,2020-07-13,5.0,30,University,7,2020,Jul-2020,2020-07,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Thank you very much for the possibility of doing this course with U.e Alberta. Excellent teachers, will help me for a lifetime this knowledge about the wildlife of dinosaurs and the current conservation of birds. ",By Manuel A A B,2020-09-29,5.0,36,University,9,2020,Sep-2020,2020-09,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"I found it very educational, greatly improved my knowledge about dinosaurs and their time. Congratulations to the organizers for preparing such a pleasant and interesting course. ",By MARÍA L G G,2020-06-15,5.0,28,University,6,2020,Jun-2020,2020-06,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Excellent, the best course I could already do. I would like to ask  put subtitles in Portuguese because many people asked me  About this and want to do in Portuguese. ",By Marcus V B C,2017-09-14,5.0,29,University,9,2017,Sep-2017,2017-09,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Amazing course! I loved every minute of the lessons! The materials made available for study are also great! I'm sad to have finished the course, I want to know more! ",By Leticia B d S,2020-09-21,5.0,25,University,9,2020,Sep-2020,2020-09,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,Since I'm interested in the dinosaur and this course helped me learn and improve my English levels on a specific topic that I like ,By Lina Z,2020-07-30,5.0,28,University,7,2020,Jul-2020,2020-07,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Excellent course, very easy to understand and very educational, now more increased my desire to give my contributions to science and to study paleontology. ",By Lautaro M,2020-07-19,5.0,25,University,7,2020,Jul-2020,2020-07,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Excellent course, you learn too much and have a very good explanation which makes you learn very well ",By Eduardo C,2019-10-06,5.0,20,University,10,2019,Oct-2019,2019-10,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Excellent course, I loved it and I could fulfill a personal goal of my childhood, thank you very much for creating it. ",By Erick C F,2018-12-29,5.0,17,University,12,2018,Dec-2018,2018-12,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"I loved the course a lot, I sure will do others related to paleontology and dinosaurs thanks to this. ",By Danielly F S,2020-07-22,5.0,17,University,7,2020,Jul-2020,2020-07,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Great course, several available languages and virtual materials are extremely didactic ",By Gómez U M D,2020-08-12,5.0,12,University,8,2020,Aug-2020,2020-08,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"A very useful introductory course for me, for the professional study of paleobiology. ",By RICARDO A S,2019-09-30,5.0,14,University,9,2019,Sep-2019,2019-09,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,Excellent course! Very well explained and very didactic. Very good material and videos! ,By Bruno N A,2017-06-02,5.0,16,University,6,2017,Jun-2017,2017-06,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"The course is very complete, didactics are good and aroused my interest to paleontology. ",By Natalya C M,2020-09-22,5.0,16,University,9,2020,Sep-2020,2020-09,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"A very interesting and Amenian course, hopefully and do more like this ",By Alejandra P M,2017-02-13,5.0,13,University,2,2017,Feb-2017,2017-02,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"Pretty good, a very complete course :) Greetings from Yucatan. ",By Lourdes A P G,2020-06-29,5.0,10,University,6,2020,Jun-2020,2020-06,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,It's a great course couple who likes dinosaurs !!! ,By MoisesBC,2020-07-24,5.0,11,University,7,2020,Jul-2020,2020-07,en
Dino 101: Dinosaur Paleobiology,University of Alberta,https://www.coursera.org/learn/dino101,dino101,"A beautiful course, I learned a lot. ",By Angela M,2020-08-30,5.0,5,University,8,2020,Aug-2020,2020-08,en
Sports Marketing,Northwestern University,https://www.coursera.org/learn/sports-marketing,sports-marketing,"A great course! With very good resources and materials, really delighted because it helped to strengthen my competitions about marketing and sports marketing in general, I have been very satisfied, I recommend it widely. ",By Jose F J C,2019-07-29,5.0,34,University,7,2019,Jul-2019,2019-07,en
Sports Marketing,Northwestern University,https://www.coursera.org/learn/sports-marketing,sports-marketing,Excellent starting course at Sports Marketing. Good content and evaluations in which you put into practice what you have learned. Recommended for those who seek to expand their work field in this area. ,By Patricia A P G,2020-05-05,5.0,31,University,5,2020,May-2020,2020-05,en
Sports Marketing,Northwestern University,https://www.coursera.org/learn/sports-marketing,sports-marketing,"It's a good course, I would like a more advanced one with greater cv value. ",By Julian D G C,2020-02-10,5.0,14,University,2,2020,Feb-2020,2020-02,en
Sports Marketing,Northwestern University,https://www.coursera.org/learn/sports-marketing,sports-marketing,Good Entrial Course to Sports Marketing ,By Alberto G C,2019-07-19,5.0,7,University,7,2019,Jul-2019,2019-07,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"It is an Amenian course for those interested in an introduction to positive psychology in an expertise, since the course does not give many theoretical tools. ",By Sandra L,2016-02-26,3.0,28,University,2,2016,Feb-2016,2016-02,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"Excellent travel stuffed from passable practices to easily deploy our day-to-day life to create a fuller life, in connection with us and others; We nourish the flow of love and truly savor the micro-moments that make up our happiness ",By Ana P L V,2018-10-30,4.0,42,University,10,2018,Oct-2018,2018-10,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"The course was very good, with quality of content and didactics favorable to facilitated learning. But when I did the registration, I understood that I would have subtitles in Portuguese. Even because the course name is in Portuguese. It would be more practical for me ... ",By Samira N R M A d O,2017-10-07,4.0,41,University,10,2017,Oct-2017,2017-10,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"I liked it, the course I acquired an infinity of knowledge that I am going to apply in my daily life. As a recommendation, the course could be a little more dynamic in the sense that it is more striking in terms of the lesson methodology. ",By Fernanda R C,2015-10-04,4.0,43,University,10,2015,Oct-2015,2015-10,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"At first, I imagined that it was only another scientific course, of those who are sold to the mountains over the internet and seek to teach you to seek only the positive side at all, simplifying dangerously the inherent complexity of human and life. But not. After completing it, I can talk quietly that I am convinced that this course is very serious and scientific. Moreover, in my view, he hits not to disregard the value of the duality of the sentimental plan of the human being (positive and negative emotions). His proposal is to awaken and develop in the student the ability to deal more fraternally with himself and with the other people around him in order to create, through good habits, a healthier community in all terms and aspects. In short, it is one more of the various ""red pills"" that we can take if we want to become more lucid and conscious about life. ",By Guilherme P d A,2020-08-11,5.0,161,University,8,2020,Aug-2020,2020-08,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"I really liked the content of the course. I loved the pedagogical resources they used, and the teacher who shows in full domination of what she does; The trajectory of it is admirable and I am grateful to be in contact with her well-known knowledge through technology. Adultly, congratulate Coursera for the professional way to manage distance training. I finish very satisfied, very enthusiastic about completing the other courses in which I am registered and continue with more. ",By Nubia G,2015-11-06,5.0,81,University,11,2015,Nov-2015,2015-11,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"It is one of the best courses I have done, has changed my way of acting and thinking about relating to other people, family, friends and colleagues, it is something surprising as we hurt ourselves, it has taught me to love me has to be more happy, more friendly and loving, meditation is something great prepares your day so that it is better. Thank you thank you for your shared knowledge I hope you manage millions of people ",By FRANCIA E C F,2020-07-15,5.0,79,University,7,2020,Jul-2020,2020-07,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"This course allows you to change the perspective on emotions. It has a fundamental scientific approach and opens the space for deep reflections, practical and an understanding of the importance of social, human, collective development based on a good understanding of these emotions. Additional is a great study to understand teamwork processes, reconciliation, conflict resolution processes among others. ",By Fernanda V,2020-05-17,5.0,64,University,5,2020,May-2020,2020-05,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,This course is a very good introduction to what positive psychology is and how we can apply this in our daily and work life. It goes beyond whether you are a psychologist or are you interested in the area since what is learned also applies to personal life helping personal growth. ,By Diana A H V,2015-12-15,5.0,56,University,12,2015,Dec-2015,2015-12,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"It is a very good course that helps us to be better with ourselves and with the people around us, from my point of view I feel very happy since I can implement positive psychology directly in my work. ",By José L O R,2020-08-03,5.0,41,University,8,2020,Aug-2020,2020-08,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"Wonderful course, allows you to know more about the importance of prioritizing moments of connection with others and the way in which positive emotions nourish the lives of all people. ",By Anderson P,2020-08-05,5.0,36,University,8,2020,Aug-2020,2020-08,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,This course was excellent. Simply it brings new concepts for your life and with such a profound explanation that makes you want to change at the same time that you are going to participate in class. Happy birthday! ,By Vanessa P d S,2016-08-17,5.0,34,University,8,2016,Aug-2016,2016-08,en
Positive Psychology,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/positive-psychology,positive-psychology,"I am very grateful for making this course available, it is certainly a knowledge that can change the way we see life. Excellent quality, proposal, issues and content. ",By Jamile L S P,2019-07-02,5.0,26,University,7,2019,Jul-2019,2019-07,en
