name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,reviews split,language
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"A very good course for beginners in the study of the Korean Language! Everything is clear and easy! Thank you, I will teach further. :) ",By Гасанова Е І,2020-07-21,5.0,18,University,7,2020,Jul-2020,2020-07,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"An excellent course for beginners, everything is understandable and structured. Test tasks are competently composed. ",By Tatiana S,2020-03-11,5.0,14,University,3,2020,Mar-2020,2020-03,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"I really liked this course, since everything is explained in an affordable key. ",By Муксинова С Х,2020-05-16,5.0,12,University,5,2020,May-2020,2020-05,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"This course has taught me a lot, which I did not know. Thank you all big ",By Abduraximjon H,2020-08-14,5.0,13,University,8,2020,Aug-2020,2020-08,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,I understood everything and frurled in Hangle !! It's so wonderful ,By Сейтназарова Ш ,2020-05-10,5.0,10,University,5,2020,May-2020,2020-05,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,Excellent course for the entry level. thanks! ,By Andrew K,2018-02-27,5.0,6,University,2,2018,Feb-2018,2018-02,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,Very informative course for beginners! ,By Иванова Д А,2019-06-23,5.0,5,University,6,2019,Jun-2019,2019-06,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,Excellent course for beginners! ,By Elena V,2019-09-09,5.0,5,University,9,2019,Sep-2019,2019-09,,ru
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,Very clear and interesting. ,By Степанов М С,2018-04-09,5.0,4,University,4,2018,Apr-2018,2018-04,,ru
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",DeepLearning.AI,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,Very interesting and intelligible. It is described (and shown) quite understandable about such complex things and concepts. And from this they became much easier. Got a sea of information and pleasure. Thanks. ,By Михаил В,2020-05-05,5.0,28,Business est,5,2020,May-2020,2020-05,,ru
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",DeepLearning.AI,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,Good course. I understood the convolutional neural networks at the end. With the generators it was not entirely clear. But passed. Lastened. ,By Гаманец Р А,2020-01-15,5.0,20,Business est,1,2020,Jan-2020,2020-01,,ru
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",DeepLearning.AI,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,Everything is brief and understandable ,By Мирошников А Н,2020-09-02,5.0,4,Business est,9,2020,Sep-2020,2020-09,,ru
"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",DeepLearning.AI,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,"Excellent continuation of the first course from this organization. Many important points are perfectly described, and programming tasks help consolidate it in practice. As a separate course, probably, it is probably not worth looking, but if we consider the entire specialization of the entire specialization is an excellent product! ",By Малышев Я,2020-06-07,5.0,39,Business est,6,2020,Jun-2020,2020-06,,ru
"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",DeepLearning.AI,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,Material disassembled in detail. Very useful information for the first courses. ,By Sergey D,2017-09-09,5.0,10,Business est,9,2017,Sep-2017,2017-09,,ru
"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",DeepLearning.AI,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,Excellent course. Very informative. And the teacher is just excellent. ,By Виктор В К,2020-05-11,5.0,8,Business est,5,2020,May-2020,2020-05,,ru
Management of Fashion and Luxury Companies,Università Bocconi,https://www.coursera.org/learn/mafash,mafash,An interesting course is especially for those who have no idea about the fashion industry (like me). One of the lecturers need to look at 1.25 speeds)) ,By Andrew F,2017-07-21,4.0,23,Business est,7,2017,Jul-2017,2017-07,,ru
Management of Fashion and Luxury Companies,Università Bocconi,https://www.coursera.org/learn/mafash,mafash,"Interesting! Fashion industry in context. Useful Theoretical Information, Cases and Inspirational Stories. Tests are simple, but in the case. I recommend professionals outside the field of fashion that is interested. ",By Veronika K,2016-09-19,5.0,24,Business est,9,2016,Sep-2016,2016-09,,ru
Management of Fashion and Luxury Companies,Università Bocconi,https://www.coursera.org/learn/mafash,mafash,Very interesting and full course! ,By Полина Ш,2016-09-25,5.0,5,Business est,9,2016,Sep-2016,2016-09,,ru
Initiating and Planning Projects,"University of California, Irvine",https://www.coursera.org/learn/project-planning,project-planning,Very interesting and useful course! Translation into Russian was not present in all video. ,By Рычкова М А,2020-04-05,4.0,13,University,4,2020,Apr-2020,2020-04,,ru
Initiating and Planning Projects,"University of California, Irvine",https://www.coursera.org/learn/project-planning,project-planning,Very good course. For those who make the first steps and just want to strudule knowledge. I recommend ,By Onkov V V,2020-04-14,5.0,15,University,4,2020,Apr-2020,2020-04,,ru
Initiating and Planning Projects,"University of California, Irvine",https://www.coursera.org/learn/project-planning,project-planning,"Excellent, applied course. Everything is very segmented and riseworthy. ",By Валерий М,2020-05-26,5.0,8,University,5,2020,May-2020,2020-05,,ru
Fundamentals of Graphic Design,California Institute of the Arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,"Wonderful, informative course! Getting Started by the course, I already had skills to work with graphic editors and basics in the composition, the use of contrasts and fonts, but there was a lot of useful information, such as the structure of fonts in the typography, the basics of Bauhaus and the creation of a portfolio based on tasks after a lecture. Training is very important! Many thanks for the opportunity to undergo this course on-line (especially relevant in self-insulation). ",By Kiseleva A I,2020-05-12,5.0,58,Business est,5,2020,May-2020,2020-05,,ru
Fundamentals of Graphic Design,California Institute of the Arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,I really liked it ,By Sitora T,2020-08-29,5.0,4,Business est,8,2020,Aug-2020,2020-08,,ru
Introduction to User Experience Design,Georgia Institute of Technology,https://www.coursera.org/learn/user-experience-design,user-experience-design,"Material is small and plenty of water, many questions of tests are sudden from the finger. ",By Yan K,2020-04-26,3.0,11,Business est,4,2020,Apr-2020,2020-04,,ru
Introduction to Marketing,University of Pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,"A very difficult course for a foreigner for which English is not native. No presentations. There are no credits in Russian, although they managed to do them for Ukrainians .... Unable to slow down the display speed. Tasks are difficult, because Little are associated with the materials of the lectures. I will try more to fight, overcome the resistance of the material, but still, rather, I'll bother. In the course of the course, focusing on good reviews on the Internet. But disappointed ... Reviews, in my opinion, clearly exaggerate the merits of the course and say nothing about the difficulties ... ",By Груздева О А,2017-01-06,2.0,73,University,1,2017,Jan-2017,2017-01,,ru
Introduction to Marketing,University of Pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,"It is incredible! I myself do not believe that I spent a month for this course! It cost my strength! Professor gorgeous, now I am sure that you understand this topic! Thanks to Keriser for the opportunity provided! I'm happy! ",By Satyukov S R,2018-10-17,5.0,33,University,10,2018,Oct-2018,2018-10,,ru
Python for Data Science and AI,IBM,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,Lack of practice. I advise you to download laptops to yourself and additionally work with them yet. ,By Жигмытов Ц,2020-08-19,3.0,14,Business est,8,2020,Aug-2020,2020-08,,ru
Python for Data Science and AI,IBM,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,"Everything is clear and very convenient, thanks to the authors of the course. ",By Архипов А С,2020-05-05,5.0,8,Business est,5,2020,May-2020,2020-05,,ru
Mathematics for Machine Learning: Linear Algebra,Imperial College London,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,"Normal course, basic things on linear allegone are told, the volume is small but what is told - very affordable ",By Борох Д С,2020-02-01,5.0,17,Business est,2,2020,Feb-2020,2020-02,,ru
Mathematics for Machine Learning: Linear Algebra,Imperial College London,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,"Good course, goes on one breath ",By Шмаков А А ,2019-08-18,5.0,6,Business est,8,2019,Aug-2019,2019-08,,ru
Introduction to Data Science in Python,University of Michigan,https://www.coursera.org/learn/python-data-analysis,python-data-analysis,"Last task, requires data fit? Very strange.. ",By Рычков А В,2019-04-17,4.0,8,University,4,2019,Apr-2019,2019-04,,ru
Customer Analytics,University of Pennsylvania,https://www.coursera.org/learn/wharton-customer-analytics,wharton-customer-analytics,"Thanks for the course! Very helpful! I want to recommend to apply subtitles in Russian, this course will be available to the most more interested. ",By Djomartova A,2020-05-03,4.0,21,University,5,2020,May-2020,2020-05,,ru
Customer Analytics,University of Pennsylvania,https://www.coursera.org/learn/wharton-customer-analytics,wharton-customer-analytics,Very interesting and useful course! ,By Ефремова А А,2016-11-23,5.0,5,University,11,2016,Nov-2016,2016-11,,ru
Customer Analytics,University of Pennsylvania,https://www.coursera.org/learn/wharton-customer-analytics,wharton-customer-analytics,Interesting and useful information ,By Черемных К Н,2016-10-16,5.0,4,University,10,2016,Oct-2016,2016-10,,ru
Introduction to Psychology,University of Toronto,https://www.coursera.org/learn/introduction-psych,introduction-psych,"It was a very important material on the topic of introducing psychology. Many examples, a simple presentation and great interest in this topic. Thanks to the creators of the course and developers! Special thanks to the leading course, who was able to reveal each lecture and make it useful and understandable to his charisma. ",By Лещенко К Н,2019-10-17,5.0,45,University,10,2019,Oct-2019,2019-10,,ru
Introduction to Psychology,University of Toronto,https://www.coursera.org/learn/introduction-psych,introduction-psych,Very useful course for students of all learning programs! Thanks! ,By Karolina S,2017-06-18,5.0,9,University,6,2017,Jun-2017,2017-06,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,"Interesting and useful tips, especially for people who are just beginning to look for work. I already compiled a resume, and passed interviews, but I hope now I will do it even better than before) Thank you! ",By Волобоев В В,2020-04-20,5.0,32,University,4,2020,Apr-2020,2020-04,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,"Excellent course, wonderful in its capacitance and convenient feed! To study the materials is a pleasure, and the program is built so that not postponing in the head of information simply there is no chance. ",By Arina V,2020-06-07,5.0,27,University,6,2020,Jun-2020,2020-06,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,"After passing the course, I had only one question: I don't teach English so much in Russia? ",By Anastasia,2020-05-13,5.0,15,University,5,2020,May-2020,2020-05,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,Excellent course! You can pull up English and learn a lot about finding work. I recommend! ,By Eugen S,2020-04-19,5.0,14,University,4,2020,Apr-2020,2020-04,,ru
English for Career Development,University of Pennsylvania,https://www.coursera.org/learn/careerdevelopment,careerdevelopment,Very affordable and understandable course) ,By Шамшиев Е А,2020-04-28,5.0,5,University,4,2020,Apr-2020,2020-04,,ru
SQL for Data Science,"University of California, Davis",https://www.coursera.org/learn/sql-for-data-science,sql-for-data-science,"Simple, concise course with practical exercises, I advise everyone ",By Ivan K,2019-06-26,5.0,8,University,6,2019,Jun-2019,2019-06,,ru
SQL for Data Science,"University of California, Davis",https://www.coursera.org/learn/sql-for-data-science,sql-for-data-science,"One of the best courses on the platform, a lot of practice ",By Шмаков А А ,2019-08-18,5.0,9,University,8,2019,Aug-2019,2019-08,,ru
Write Professional Emails in English,Georgia Institute of Technology,https://www.coursera.org/learn/professional-emails-english,professional-emails-english,How to write a letter literate? Here I found the answer to this question! All the organizer and teacher thank you so much! Sincerely dilshod Nruullaevich! ,By Asatullayev D N,2020-08-01,5.0,23,Business est,8,2020,Aug-2020,2020-08,,ru
Write Professional Emails in English,Georgia Institute of Technology,https://www.coursera.org/learn/professional-emails-english,professional-emails-english,"A competent and simple course, which gives confidence and structure in writing competent email. Letters for working communication. ",By Изиляев К Ф,2017-08-07,5.0,17,Business est,8,2017,Aug-2017,2017-08,,ru
Write Professional Emails in English,Georgia Institute of Technology,https://www.coursera.org/learn/professional-emails-english,professional-emails-english,I advise you to go through this course! ,By Baikuatova A K,2020-09-27,5.0,4,Business est,9,2020,Sep-2020,2020-09,,ru
System Administration and IT Infrastructure Services,Google,https://www.coursera.org/learn/system-administration-it-infrastructure-services,system-administration-it-infrastructure-services,I recommend this course to everyone ,By Dodhudo S,2020-09-15,5.0,4,Business est,9,2020,Sep-2020,2020-09,,ru
International Women's Health and Human Rights,Stanford University,https://www.coursera.org/learn/womens-health-human-rights,womens-health-human-rights,"Interesting, saturated, with soul! ",By Гагиева Э З,2020-03-23,5.0,4,University,3,2020,Mar-2020,2020-03,,ru
Child Nutrition and Cooking,Stanford University,https://www.coursera.org/learn/childnutrition,childnutrition,"It is interesting, but still the emphasis is on the situation in the United States. Does not cover other areas of the globe. But emphasizes how to feed the children and what should be in priority. In Russia, for example, there are no such markets. And in general, the unreasonal, vegetables and fruits are not at all proper quality. ",By Ксения ,2020-03-15,4.0,47,University,3,2020,Mar-2020,2020-03,,ru
Child Nutrition and Cooking,Stanford University,https://www.coursera.org/learn/childnutrition,childnutrition,I really liked this course. ,By Elena L,2019-05-03,5.0,4,University,5,2019,May-2019,2019-05,,ru
Child Nutrition and Cooking,Stanford University,https://www.coursera.org/learn/childnutrition,childnutrition,"Thank you very much for the opportunity to go through the course ""Nutrition of children and cooking."" It was very interesting and I took a lot of useful for myself. Wonderful lectures admire their originality: for the first time I get during classes to the teacher in the kitchen, I get acquainted with her friendly and big family, see it during the preparation of various dishes. All this immediately has to trust and attention, leaves the mark in the heart! Separate enthusiasm of the graphics and submission of the reference abstract on individual topics! ",By Рожкова Е Е,2016-08-11,5.0,74,University,8,2016,Aug-2016,2016-08,,ru
Child Nutrition and Cooking,Stanford University,https://www.coursera.org/learn/childnutrition,childnutrition,"This course was really useful for me. He gives knowledge about the basics of healthy nutrition, which should have every person. Thank you for sharing this information in an affordable and interesting form. ",By Наталья,2015-10-06,5.0,31,University,10,2015,Oct-2015,2015-10,,ru
Child Nutrition and Cooking,Stanford University,https://www.coursera.org/learn/childnutrition,childnutrition,"A very useful course for those who want to deal with healthy nutrition, and attach their children to him. ",By Kristina I,2019-12-03,5.0,17,University,12,2019,Dec-2019,2019-12,,ru
Child Nutrition and Cooking,Stanford University,https://www.coursera.org/learn/childnutrition,childnutrition,Very informative information set out in an affordable language. ,By Черняева М В,2020-08-14,5.0,6,University,8,2020,Aug-2020,2020-08,,ru
Child Nutrition and Cooking,Stanford University,https://www.coursera.org/learn/childnutrition,childnutrition,Thank you very much for knowledge. ,By Говорунова И А,2020-02-23,5.0,4,University,2,2020,Feb-2020,2020-02,,ru
Data Science Math Skills,Duke University,https://www.coursera.org/learn/datasciencemathskills,datasciencemathskills,Excellent course. She especially liked the last week. ,By Виктор В К,2020-05-24,5.0,6,University,5,2020,May-2020,2020-05,,ru
An Introduction to American Law,University of Pennsylvania,https://www.coursera.org/learn/american-law,american-law,"In terms of vocabulary - the past weeks replaced at least a year of language load (not practical and meaningless) at the university. Everyone who studies at the Legal Faculty (in particular, international law) - strongly recommend! ",By Вахницкая Е Д ,2020-08-27,5.0,30,University,8,2020,Aug-2020,2020-08,,ru
An Introduction to American Law,University of Pennsylvania,https://www.coursera.org/learn/american-law,american-law,"Lovely professors, accessible and clearly explain! The level of teaching in the country is visible. Thanks for the course! ",By Комогоров А А,2017-01-15,5.0,14,University,1,2017,Jan-2017,2017-01,,ru
An Introduction to American Law,University of Pennsylvania,https://www.coursera.org/learn/american-law,american-law,Very useful and interesting course! Beautiful lecturers and enough difficult tasks! ,By Хакимова А Р,2017-03-19,5.0,12,University,3,2017,Mar-2017,2017-03,,ru
The Strategy of Content Marketing,"University of California, Davis",https://www.coursera.org/learn/content-marketing,content-marketing,The course is interesting and useful. The factory estimation is not always objectively and efficient. ,By Гончарова К В,2018-08-16,4.0,11,University,8,2018,Aug-2018,2018-08,,ru
The Data Scientist’s Toolbox,Johns Hopkins University,https://www.coursera.org/learn/data-scientists-tools,data-scientists-tools,It does not represent values as separate from the course specialization. The whole course is simply introducing specialization ,By Чмуров М В,2019-09-21,3.0,16,University,9,2019,Sep-2019,2019-09,,ru
The Data Scientist’s Toolbox,Johns Hopkins University,https://www.coursera.org/learn/data-scientists-tools,data-scientists-tools,"The simplest basic course that does not require any preliminary training and at least efforts. It is indicated for 4 weeks, essentially goes in the day. ",By Boris K,2019-09-14,4.0,19,University,9,2019,Sep-2019,2019-09,,ru
The Data Scientist’s Toolbox,Johns Hopkins University,https://www.coursera.org/learn/data-scientists-tools,data-scientists-tools,It was interesting to see how one of the best research universities of the world works. The software configuration settings learned a lot about the basic principles of data science. Very liked an example with Hilary Clinton. Perhaps it was a fatal moment in her defeat. ,By Anatoli K,2019-03-14,5.0,41,University,3,2019,Mar-2019,2019-03,,ru
Animal Behaviour and Welfare,The University of Edinburgh,https://www.coursera.org/learn/animal-welfare,animal-welfare,The course is very informative and I am sure everyone needs. He will surprise you and reveals the eyes of the world around :) ,By Анастасия А Ш,2020-03-03,5.0,18,University,3,2020,Mar-2020,2020-03,,ru
Positive Psychology: Martin E. P. Seligman’s Visionary Science,University of Pennsylvania,https://www.coursera.org/learn/positive-psychology-visionary-science,positive-psychology-visionary-science,"Martin Seligman liked himself - blows wisdom and empathy. Powerful tools for the development of optimism, practitioners of positive psychology were given. He had more practical application from the course. In the second part (3 and 4 weeks) there were more information for expanding the horizons (about positive journalism, ways to study large amounts of data to collect information) than for practice. ",By Nadya,2020-01-30,4.0,51,University,1,2020,Jan-2020,2020-01,,ru
Positive Psychology: Martin E. P. Seligman’s Visionary Science,University of Pennsylvania,https://www.coursera.org/learn/positive-psychology-visionary-science,positive-psychology-visionary-science,Very informative!! Thanks a lot. ,By Nemtinova A,2020-03-18,5.0,5,University,3,2020,Mar-2020,2020-03,,ru
Introduction to the Biology of Cancer,Johns Hopkins University,https://www.coursera.org/learn/cancer,cancer,Wonderful course on the basics of oncology! For general familiarization is quite enough. ,By Павлова Ю В,2020-04-05,5.0,11,University,4,2020,Apr-2020,2020-04,,ru
Using Python to Access Web Data,University of Michigan,https://www.coursera.org/learn/python-network-data,python-network-data,"An excellent course, a sufficiently detailed presentation and reclicting tasks help well assimilate the course material. ",By Александр В З,2016-09-27,5.0,13,University,9,2016,Sep-2016,2016-09,,ru
Using Python to Access Web Data,University of Michigan,https://www.coursera.org/learn/python-network-data,python-network-data,"Excellent course, however, practitioners are not enough ",By Кузминов В С,2020-05-03,5.0,5,University,5,2020,May-2020,2020-05,,ru
Communication Strategies for a Virtual Age,University of Toronto,https://www.coursera.org/learn/communication-strategies-virtual-age,communication-strategies-virtual-age,"Very interesting course. I regret, a rather specific final task with intercompension (it is necessary to make a presentation and write a video, which is difficult for some), but in general the course helps to understand how the interaction occurs. ",By Задойный А,2019-09-16,5.0,29,University,9,2019,Sep-2019,2019-09,,ru
Managing the Company of the Future,London Business School,https://www.coursera.org/learn/company-future-management,company-future-management,"The course is told very vividly, an excellent teacher. In my opinion, overly a lot of theory, I would like more practical information ",By Гаврилов А А,2020-07-08,4.0,17,Business est,7,2020,Jul-2020,2020-07,,ru
Autism Spectrum Disorder,"University of California, Davis",https://www.coursera.org/learn/autism-spectrum-disorder,autism-spectrum-disorder,Very interesting and useful course! ,By Кальянов А Б,2020-04-20,5.0,5,University,4,2020,Apr-2020,2020-04,,ru
Marketing in a Digital World,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/marketing-digital,marketing-digital,"An excellent course, cleaner brains well, gives many interesting stories to discuss with colleagues at lunch. =) Well, as a pleasant bonus - the presence of Russian subtitles to several lectures at the beginning. ",By Задойный А,2015-09-02,5.0,28,University,9,2015,Sep-2015,2015-09,,ru
Marketing in a Digital World,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/marketing-digital,marketing-digital,A good course for understanding trends and the activation of modern marketing-thinking. Current cases and inspirational examples. The course is satisfied. ,By Галиуллин М Р,2020-05-31,5.0,17,University,5,2020,May-2020,2020-05,,ru
Marketing in a Digital World,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/marketing-digital,marketing-digital,This is a very interesting course of our time. A lot of useful information. Thank you !! ,By Кямаля А,2020-05-09,5.0,10,University,5,2020,May-2020,2020-05,,ru
Marketing in a Digital World,University of Illinois at Urbana-Champaign,https://www.coursera.org/learn/marketing-digital,marketing-digital,Thanks! It was a very useful and inspiring course! ,By Олеся,2016-10-12,5.0,9,University,10,2016,Oct-2016,2016-10,,ru
Introduction to Philosophy,The University of Edinburgh,https://www.coursera.org/learn/philosophy,philosophy,"The course is wonderful. In some places I did not like it when the lecturers spied, reading with a leaflet or from the screen. For 5-10 minute videos, it was possible and prepared. But the material itself does not affect the material, so excellent. He graduated from all the themes that are necessary to complete the course, but I plan to get acquainted with everything that University offers. Thank you very much for knowledge! ",By Yura P,2017-02-19,5.0,55,University,2,2017,Feb-2017,2017-02,,ru
Business Metrics for Data-Driven Companies,Duke University,https://www.coursera.org/learn/analytics-business-metrics,analytics-business-metrics,"Great course! The information is so clearly structured and submitted that everyone can figure out. There is a full volume of accompanying material - the course creators took care so that everything is necessary at hand. Practical cases are generally a separate topic. All examples are incredibly interesting (which is worth the story from Pepperoni). Special thanks for the introduction to the specialty - it is incredibly important to figure out at the very beginning, who is who in the field of business analysis, and who should know and be able to. This information really allows you to go in the right direction. ",By Сакова А А,2020-05-01,5.0,78,University,5,2020,May-2020,2020-05,,ru
Business Metrics for Data-Driven Companies,Duke University,https://www.coursera.org/learn/analytics-business-metrics,analytics-business-metrics,Very clear and accessible. ,By Olena A,2018-08-15,5.0,4,University,8,2018,Aug-2018,2018-08,,ru
Python Basics,University of Michigan,https://www.coursera.org/learn/python-basics,python-basics,"Excellent platform, cool lectures, everything is clear! ",By Bayan A,2020-05-25,5.0,6,University,5,2020,May-2020,2020-05,,ru
Cryptography I,Stanford University,https://www.coursera.org/learn/crypto,crypto,A good rate lacks translation in Russian ,By Иван П,2017-08-18,4.0,7,University,8,2017,Aug-2017,2017-08,,ru
Cryptography I,Stanford University,https://www.coursera.org/learn/crypto,crypto,"Complete, but if thought thoughtfully, it's just cool! Thanks! ",By Ian G,2018-10-25,5.0,10,University,10,2018,Oct-2018,2018-10,,ru
Gamification,University of Pennsylvania,https://www.coursera.org/learn/gamification,gamification,"Not bad but too long, a lot of theory ",By Drakon D,2017-06-29,4.0,6,University,6,2017,Jun-2017,2017-06,,ru
Gamification,University of Pennsylvania,https://www.coursera.org/learn/gamification,gamification,"Great course, thank you very much, Kevin. ",By Михаил Б,2019-02-18,5.0,5,University,2,2019,Feb-2019,2019-02,,ru
Using Python to Interact with the Operating System,Google,https://www.coursera.org/learn/python-operating-system,python-operating-system,Fairly initial level. ,By Канцедал Г О,2020-09-07,3.0,4,Business est,9,2020,Sep-2020,2020-09,,ru
Google Cloud Platform Big Data and Machine Learning Fundamentals,Google Cloud,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals,gcp-big-data-ml-fundamentals,It was interesting for the most part. ,By Heorhi P,2018-09-10,5.0,5,Business est,9,2018,Sep-2018,2018-09,,ru
Natural Language Processing in TensorFlow,DeepLearning.AI,https://www.coursera.org/learn/natural-language-processing-tensorflow,natural-language-processing-tensorflow,Missing practical tasks ,By Гузь В С,2020-07-29,4.0,4,Business est,7,2020,Jul-2020,2020-07,,ru
Introduction to HTML5,University of Michigan,https://www.coursera.org/learn/html,html,Very much excess chatter ,By Чумак М В,2020-05-18,4.0,4,University,5,2020,May-2020,2020-05,,ru
Excel Skills for Business: Intermediate I,Macquarie University,https://www.coursera.org/learn/excel-intermediate-1,excel-intermediate-1,"Useful course, a lot began to use in work. A huge number of practical tasks, all new skills are well trained. ",By Kozhevnikova M S,2019-10-10,5.0,16,University,10,2019,Oct-2019,2019-10,,ru
"Programming Foundations with JavaScript, HTML and CSS",Duke University,https://www.coursera.org/learn/duke-programming-web,duke-programming-web,"I have learned not a lot, without Azov programming to understand the same cycles. ",By Клочай И А,2020-06-04,3.0,12,University,6,2020,Jun-2020,2020-06,,ru
"Programming Foundations with JavaScript, HTML and CSS",Duke University,https://www.coursera.org/learn/duke-programming-web,duke-programming-web,"I liked the practical tasks, especially add. Tasks for steganography. ",By Шушков И В,2019-10-21,4.0,9,University,10,2019,Oct-2019,2019-10,,ru
"Programming Foundations with JavaScript, HTML and CSS",Duke University,https://www.coursera.org/learn/duke-programming-web,duke-programming-web,"A good course for beginners who already have at least minimal knowledge) It is a pity that there are no translation into Russian on many videos, but it did not scare me, although it may be a decisive factor for some. Tasks are not boring, everything is shown in the video in detail and it is simply impossible to understand. The only thing I repeat once again, the course in English and the translation of texts, which is not, therefore, difficulties may arise if you do not speak this language. ",By Скрипченко Е А,2019-11-24,5.0,63,University,11,2019,Nov-2019,2019-11,,ru
"Programming Foundations with JavaScript, HTML and CSS",Duke University,https://www.coursera.org/learn/duke-programming-web,duke-programming-web,"Teachers are excellent. Well and intelligibly explain the material. There is something to look and read. True subtitles only in English, so without knowing the language nowhere. ",By Ёлгин А М,2019-07-18,5.0,22,University,7,2019,Jul-2019,2019-07,,ru
"Programming Foundations with JavaScript, HTML and CSS",Duke University,https://www.coursera.org/learn/duke-programming-web,duke-programming-web,Clear and intelligible matrial. Ideal for start. ,By Sergey S,2019-04-02,5.0,8,University,4,2019,Apr-2019,2019-04,,ru
Construction Project Management,Columbia University,https://www.coursera.org/learn/construction-project-management,construction-project-management,An excellent course for both personal and professional growth! thanks ,By Iurchenko A,2020-06-27,5.0,11,University,6,2020,Jun-2020,2020-06,,ru
Everyday Parenting: The ABCs of Child Rearing,Yale University,https://www.coursera.org/learn/everyday-parenting,everyday-parenting,"I am very pleased that this course went. It is very well built. The lecturer gives a lot of useful and information and explains how to apply knowledge in practice. With this information is very well structured, which facilitates her assimilation. ",By Ксения О М,2018-01-07,5.0,35,University,1,2018,Jan-2018,2018-01,,ru
Machine Learning with Python,IBM,https://www.coursera.org/learn/machine-learning-with-python,machine-learning-with-python,"Very superficial. If you are a cook, and you want to go to Datassaens - you are here. The price of the course is not always obvious, you are evaluated by the Indians who are not particularly understood in this. ",By Sarkis S,2020-02-17,2.0,29,Business est,2,2020,Feb-2020,2020-02,,ru
Modern Art & Ideas,The Museum of Modern Art,https://www.coursera.org/learn/modern-art-ideas,modern-art-ideas,"Beautifully about everything is described, many additional information, which can be studied if desired. After passing the course you infect the energy of creativity. I want to create a masterpiece! ",By Куркин Е Д,2020-04-30,4.0,21,Business est,4,2020,Apr-2020,2020-04,,ru
Modern Art & Ideas,The Museum of Modern Art,https://www.coursera.org/learn/modern-art-ideas,modern-art-ideas,"standards, only two essays of 500 words ",By Августовский А А,2018-03-26,5.0,8,Business est,3,2018,Mar-2018,2018-03,,ru
"Speak English Professionally: In Person, Online & On the Phone",Georgia Institute of Technology,https://www.coursera.org/learn/speak-english-professionally,speak-english-professionally,Excellent course for the development of business communicative skills! ,By Колесник П П,2019-05-03,5.0,6,Business est,5,2019,May-2019,2019-05,,ru
Dog Emotion and Cognition,Duke University,https://www.coursera.org/learn/dog-emotion-and-cognition,dog-emotion-and-cognition,I really liked the course. I learned a lot of interesting things. Very help in the further study of the psychology of dogs. ,By Вера Б,2019-06-02,5.0,13,University,6,2019,Jun-2019,2019-06,,ru
